LCLid,Age,Sex,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min,Label
8khoqbl5,63,M,17-11-19,0.0655,0.079395833,0.263,48,0.051275534,3.811,0.029,1
n6wz3rvb,57,M,18-11-19,0.057,0.055583333,0.107,48,0.022589617,2.668,0.029,1
4z1ga7qs,51,M,19-11-19,0.056,0.054333333,0.107,48,0.022238871,2.608,0.029,1
nyitrrrl,58,M,20-11-19,0.0595,0.056020833,0.106,48,0.021670148,2.689,0.029,0
wc1bdyrr,44,M,21-11-19,0.063,0.0893125,0.478,48,0.093911945,4.287,0.029,1
pv73ephf,47,M,22-11-19,0.086,0.118708333,0.321,48,0.082758546,5.698,0.029,0
89n7wwiq,61,M,23-11-19,0.078,0.1078125,0.52,48,0.113124796,5.175,0.029,1
k90af7xa,57,M,24-11-19,0.1665,0.198104167,0.897,48,0.179867119,9.509,0.031,1
3jr8a2p7,70,F,25-11-19,0.0985,0.1753125,0.788,48,0.174388678,8.415,0.029,1
46sxgr5j,76,M,26-11-19,0.0565,0.0698125,0.354,48,0.059913291,3.351,0.019,0
cb28ljeu,67,F,27-11-19,0.0435,0.045604167,0.097,48,0.022480951,2.189,0.019,1
lsqa1xx1,45,M,28-11-19,0.0425,0.044375,0.097,48,0.022733072,2.13,0.019,1
laex4y6t,45,M,29-11-19,0.0435,0.043291667,0.085,48,0.020580882,2.078,0.019,1
i6x4aj5l,39,M,30-11-19,0.0755,0.206833333,0.778,48,0.235769842,9.928,0.015,0
1dsj3eis,42,M,01-12-19,0.2265,0.238583333,0.622,48,0.156597442,11.452,0.037,1
wf3wckvu,56,M,02-12-19,0.2435,0.2864375,0.799,48,0.202193245,13.749,0.065,0
1wq8x8nl,58,M,03-12-19,0.1465,0.192979167,0.795,48,0.146040433,9.263,0.042,1
53vslprn,35,M,04-12-19,0.2215,0.246333333,0.931,48,0.202414293,11.824,0.039,0
tremicjl,58,M,05-12-19,0.1015,0.208625,0.869,48,0.199867895,10.014,0.035,1
08c6p3c8,41,M,06-12-19,0.262,0.267208333,0.735,48,0.164414882,12.826,0.034,0
fsjqdem6,57,M,07-12-19,0.094,0.184291667,0.681,48,0.181229367,8.846,0.034,1
b9k962oo,42,M,08-12-19,0.099,0.19875,0.593,48,0.174451664,9.54,0.043,1
ovdskcuu,62,M,09-12-19,0.109,0.205125,0.737,48,0.199476082,9.846,0.039,1
ulua84c8,59,M,10-12-19,0.127,0.205875,0.71,48,0.181861606,9.882,0.04,1
wg1mielc,41,M,11-12-19,0.1325,0.280333333,0.93,48,0.267550777,13.456,0.032,0
g2evagpr,50,M,12-12-19,0.088,0.139416667,0.725,48,0.140222746,6.692,0.032,1
4t1awfly,59,M,13-12-19,0.1395,0.217791667,0.962,48,0.218483064,10.454,0.037,0
kauhyol9,61,F,14-12-19,0.0995,0.207729167,0.833,48,0.201772332,9.971,0.037,1
al17fiu7,54,M,15-12-19,0.185,0.303208331,1.2589999,48,0.282591794,14.5539999,0.016,1
rfwyb5gh,54,M,16-12-19,0.136,0.176770833,0.611,48,0.155549847,8.485,0.017,1
chh8a4sr,52,M,17-12-19,0.0535,0.078520833,0.51,48,0.090003071,3.769,0.02,1
rbqbesj5,47,M,18-12-19,0.047,0.053479167,0.258,48,0.044725161,2.567,0.019,1
qsxnirja,66,M,19-12-19,0.0535,0.133833333,0.972,48,0.22884226,6.424,0.019,1
5prefuxl,58,M,20-12-19,0.074,0.141270833,0.688,48,0.16813264,6.781,0.033,1
fiyvdrto,64,M,21-12-19,0.068,0.065208333,0.116,48,0.021627365,3.13,0.04,1
p2gvv5lp,50,M,22-12-19,0.069,0.0661875,0.117,48,0.022364158,3.177,0.04,1
bpw9xlwj,44,M,23-12-19,0.07,0.066520833,0.119,48,0.022396798,3.193,0.04,0
l864lrhx,67,M,24-12-19,0.068,0.066645833,0.115,48,0.022569505,3.199,0.039,1
2v5lmlcu,49,M,25-12-19,0.0675,0.0661875,0.116,48,0.02154427,3.177,0.04,0
1kzmjvq0,57,M,26-12-19,0.068,0.066208333,0.114,48,0.021856357,3.178,0.04,1
aawj0k6g,63,M,27-12-19,0.074,0.144395833,0.791,48,0.189388348,6.931,0.039,1
ivrtq74b,48,M,28-12-19,0.147,0.224020833,0.693,48,0.193046074,10.753,0.032,1
4ju8yz9f,51,M,29-12-19,0.077,0.093625,0.357,48,0.06059128,4.494,0.035,1
pla013m7,60,M,30-12-19,0.0595,0.060895833,0.112,48,0.02144884,2.923,0.035,1
cdvghczx,59,F,31-12-19,0.063,0.060958333,0.112,48,0.022249034,2.926,0.034,1
2x4c8xfd,45,M,01-01-20,0.062,0.06075,0.109,48,0.021455049,2.916,0.034,1
n579xovh,55,M,02-01-20,0.06,0.059270833,0.104,48,0.021855171,2.845,0.034,0
xp1n1tsr,41,M,03-01-20,0.061,0.060083333,0.113,48,0.021394803,2.884,0.034,1
99rg3dsu,60,M,04-01-20,0.067,0.0606875,0.108,48,0.021475524,2.913,0.034,1
xqhncvbh,54,M,05-01-20,0.068,0.100270833,0.674,48,0.120456356,4.813,0.034,1
ibcvnna0,42,M,06-01-20,0.085,0.166166667,0.733,48,0.1795093,7.976,0.027,1
60d26qxl,49,M,07-01-20,0.088,0.171354167,0.69,48,0.175504803,8.225,0.031,1
7asxb2ji,46,M,08-01-20,0.1035,0.166020831,1.5549999,48,0.231902616,7.9689999,0.036,1
m5isb4vj,56,M,09-01-20,0.109,0.1573125,0.856,48,0.164170274,7.551,0.03,0
zvq4664j,66,M,10-01-20,0.146,0.198541667,0.673,48,0.160312455,9.53,0.042,1
sz7zwrxh,56,M,11-01-20,0.078,0.247354167,0.821,48,0.253824574,11.873,0.036,1
m9rhrzim,49,M,12-01-20,0.23,0.319166667,0.908,48,0.217321835,15.32,0.059,1
3yghi0i5,54,M,13-01-20,0.0955,0.227770833,1.084,48,0.283367383,10.933,0.044,0
1n757c77,57,M,14-01-20,0.097,0.226541667,1.149,48,0.281683537,10.874,0.033,1
4gvjgegy,65,M,15-01-20,0.1395,0.259854167,0.732,48,0.236283637,12.473,0.037,1
3rmh6juy,54,M,16-01-20,0.1005,0.2489375,0.947,48,0.261240527,11.949,0.039,0
8itdoje6,54,M,17-01-20,0.6035,0.5925625,2.1289999,48,0.513128985,28.443,0.044,1
62c98wor,62,M,18-01-20,0.7115,0.714375,1.516,48,0.266768018,34.29,0.065,0
70wp8n0d,52,M,19-01-20,0.8715,0.957729165,1.633,48,0.291139411,45.9709999,0.531,1
twg2ovv0,52,M,20-01-20,0.791,0.886645831,1.7819999,48,0.339285821,42.5589999,0.256,1
gyijpdor,60,M,21-01-20,0.64,0.729729169,1.835,48,0.344057258,35.0270001,0.121,0
82bpz7nd,63,M,22-01-20,0.266,0.341145833,0.767,48,0.222314229,16.375,0.056,1
he1ajaqq,66,M,23-01-20,0.1325,0.278666669,1.0140001,48,0.266740244,13.3760001,0.062,1
ne73ykbk,42,M,24-01-20,0.1195,0.234604167,0.876,48,0.205597287,11.261,0.064,1
w0d75tpl,64,M,25-01-20,0.1135,0.2176875,0.914,48,0.212212374,10.449,0.075,1
7c7yzgtj,54,F,26-01-20,0.1125,0.173666667,0.881,48,0.161203629,8.336,0.071,0
4vo9gpiu,46,M,27-01-20,0.1105,0.165354167,0.687,48,0.142684668,7.937,0.066,1
oz7nvdoj,67,M,28-01-20,0.1095,0.157895833,0.658,48,0.127741468,7.579,0.065,1
x7n23lcn,56,M,29-01-20,0.1055,0.1443125,0.634,48,0.106204972,6.927,0.032,1
m2n0b00d,34,M,30-01-20,0.099,0.174666669,1.4910001,48,0.254698693,8.3840001,0.033,0
jlg3imwv,57,M,31-01-20,0.1125,0.125708333,0.305,48,0.068579185,6.034,0.016,0
7knsm07t,64,M,01-02-20,0.1105,0.157270833,0.876,48,0.170609513,7.549,0.033,1
avdj4kqn,59,M,02-02-20,0.1135,0.1835625,0.641,48,0.155775603,8.811,0.065,0
xwcq5l85,50,M,03-02-20,0.114,0.154,0.637,48,0.133140304,7.392,0.044,1
mn6yo7i5,51,M,04-02-20,0.06,0.0655625,0.365,48,0.050006768,3.147,0.026,1
h39ianvz,54,F,05-02-20,0.0545,0.0509375,0.103,48,0.022147865,2.445,0.025,1
jsi3l0zu,53,M,06-02-20,0.0505,0.050479167,0.101,48,0.020885697,2.423,0.025,1
2ohm54rn,52,M,07-02-20,0.054,0.049208333,0.095,48,0.020010591,2.362,0.025,1
ftf67ykd,40,M,08-02-20,0.059,0.1085,0.815,48,0.178264207,5.208,0.025,1
or4xbwsn,58,M,09-02-20,0.5545,0.494416667,1.46,48,0.307871819,23.732,0.057,1
1ghpdd90,41,M,10-02-20,0.6505,0.477354167,0.742,48,0.262236574,22.913,0.069,1
kj00v0td,41,M,11-02-20,0.504,0.532270833,1.15,48,0.308416528,25.549,0.081,1
dq2idoq0,50,M,12-02-20,0.4815,0.421833333,0.8,48,0.189775044,20.248,0.084,1
oc6owz7e,54,F,13-02-20,0.1185,0.171104167,0.667,48,0.13396129,8.213,0.068,1
tdnga13s,64,M,14-02-20,0.5075,0.4939375,1.085,48,0.175275638,23.709,0.114,0
mlccpjo2,51,M,15-02-20,0.4905,0.383,0.809,48,0.213032112,18.384,0.052,1
bknlcx3l,46,M,16-02-20,0.0655,0.071354167,0.11,48,0.023099682,3.425,0.032,1
6ruond0m,55,M,17-02-20,0.0765,0.078125,0.11,48,0.020063331,3.75,0.032,1
m8qz47mk,45,M,18-02-20,0.0725,0.078833333,0.109,48,0.020521222,3.784,0.032,1
wm8kr0ki,56,M,19-02-20,0.0945,0.117229167,0.29,48,0.067581705,5.627,0.039,0
2jm31v41,66,M,20-02-20,0.0855,0.104145833,0.326,48,0.064352748,4.999,0.018,0
fwreg4ph,38,M,21-02-20,0.074,0.079458333,0.11,48,0.017289719,3.814,0.05,1
qpgq6dgn,62,M,22-02-20,0.0775,0.0819375,0.11,48,0.01658557,3.933,0.064,1
0yd9nxiv,55,M,23-02-20,0.065,0.06625,0.11,48,0.022849647,3.18,0.031,1
s7nj4m9g,58,M,24-02-20,0.0565,0.055791667,0.104,48,0.02196899,2.678,0.031,0
rw4w2n0u,43,M,25-02-20,0.075,0.1090625,0.39,48,0.082249337,5.235,0.031,1
oylksebk,64,F,26-02-20,0.0555,0.0859375,0.353,48,0.076837603,4.125,0.017,0
4lgpurt3,50,M,27-02-20,0.0505,0.0599375,0.253,48,0.047273944,2.877,0.017,1
g7ijhcxf,53,M,28-02-20,0.056,0.053,0.104,47,0.023427965,2.491,0.017,1
xil9lg2p,45,M,01-03-20,0.0575,0.055520833,0.093,48,0.020092329,2.665,0.031,0
2ok5qg2h,65,F,02-03-20,0.0545,0.054916667,0.103,48,0.021317093,2.636,0.031,1
0w0hx91g,69,M,03-03-20,0.0565,0.101416667,0.297,48,0.0858328,4.868,0.028,0
tdbrt7rk,69,M,04-03-20,0.055,0.061145833,0.373,48,0.057047569,2.935,0.021,1
pzhj0n61,67,M,05-03-20,0.071,0.1196875,0.7,48,0.121601399,5.745,0.017,1
ovkaebhg,68,M,06-03-20,0.066,0.091125,0.266,48,0.072044202,4.374,0.031,1
ow0sglvb,34,M,07-03-20,0.038,0.044125,0.073,48,0.014679012,2.118,0.031,0
k0o1t1z9,62,M,08-03-20,0.054,0.098791667,0.232,48,0.076915803,4.742,0.031,0
z0uk7xgp,51,M,09-03-20,0.0565,0.0753125,0.215,48,0.051684047,3.615,0.015,0
alky9bbt,46,M,10-03-20,0.0525,0.054270833,0.104,48,0.023664984,2.605,0.016,1
ojo49nso,67,M,11-03-20,0.0835,0.553333335,1.9910001,48,0.659750225,26.5600001,0.03,1
kk8k584a,50,M,12-03-20,0.6045,0.607583333,0.994,48,0.164541896,29.164,0.096,1
2j9l3wnt,42,M,13-03-20,0.5635,0.530666667,0.942,48,0.174257126,25.472,0.067,0
1o2xm4l0,56,M,14-03-20,0.564,0.559104167,0.852,48,0.145484698,26.837,0.107,1
fjsrg656,41,M,15-03-20,0.731,0.723750002,1.293,48,0.3503709,34.7400001,0.077,1
ql7tq62p,42,M,16-03-20,0.477,0.416458333,0.829,48,0.246379741,19.99,0.079,1
oz5l6jew,53,F,17-03-20,0.561,0.537729167,1.3710001,48,0.348625432,25.811,0.073,1
tsm48wio,43,M,18-03-20,0.396,0.381958333,0.737,48,0.231673556,18.334,0.074,1
k0c32gvj,56,M,19-03-20,0.413,0.432479167,1.107,48,0.316425111,20.759,0.076,1
kmj0afdl,52,M,20-03-20,0.2245,0.3036875,0.89,48,0.227661204,14.577,0.077,1
826dikmh,62,M,21-03-20,0.149,0.233833333,0.684,48,0.17899059,11.224,0.076,1
i4e7z0hg,70,M,22-03-20,0.6555,0.617041669,1.214,48,0.395742341,29.6180001,0.074,1
egz8bp6i,54,M,23-03-20,0.125,0.2798125,0.83,48,0.232993531,13.431,0.075,1
hez16eik,70,M,24-03-20,0.097,0.098625,0.127,48,0.015729935,4.734,0.081,1
2c78dom8,54,M,25-03-20,0.134,0.2599375,0.791,48,0.213917006,12.477,0.081,1
ji8uls1n,35,M,26-03-20,0.111,0.112979167,0.149,48,0.021982091,5.423,0.061,1
9mh5420l,48,M,27-03-20,0.0925,0.266270833,1.372,48,0.378924219,12.781,0.06,1
in0sel5u,55,M,28-03-20,0.104,0.2349375,0.753,48,0.238289508,11.277,0.069,1
wxunctqu,58,M,29-03-20,0.0825,0.082604167,0.107,48,0.015264671,3.965,0.062,1
okpzq07p,54,M,30-03-20,0.092,0.288958335,1.261,48,0.295777449,13.8700001,0.062,0
ouj794xr,69,M,31-03-20,0.547,0.5631875,1.169,48,0.266828071,27.033,0.063,1
m5tt2zhr,77,M,01-04-20,0.11,0.270125,1.206,48,0.327230521,12.966,0.017,1
y47zml6s,68,M,02-04-20,0.1785,0.273520833,0.646,48,0.235950499,13.129,0.051,1
se6p7elo,58,M,03-04-20,0.0985,0.2275,1.126,48,0.224535454,10.92,0.05,0
57zu0kfq,60,M,04-04-20,0.1025,0.364458335,1.174,48,0.382176356,17.4940001,0.052,1
3k9660jq,51,M,05-04-20,0.5305,0.5009375,1.098,48,0.220368396,24.045,0.079,1
xq9gqvkg,55,M,06-04-20,0.1215,0.265395833,0.762,48,0.217505074,12.739,0.063,0
cxh14hso,52,M,07-04-20,0.084,0.081770833,0.107,48,0.01524026,3.925,0.062,0
lgppfs4j,60,M,08-04-20,0.084,0.083145833,0.108,48,0.016065014,3.991,0.063,1
u72cqkuh,58,M,09-04-20,0.081,0.083020833,0.109,48,0.01711723,3.985,0.063,1
awc2pr4q,64,M,10-04-20,0.083,0.084291667,0.109,48,0.017273714,4.046,0.062,1
3y1t9yop,37,M,11-04-20,0.0815,0.084104167,0.11,48,0.017610731,4.037,0.062,1
ef2n6qfi,59,M,12-04-20,0.085,0.085020833,0.111,48,0.017231206,4.081,0.062,1
7kd6dy0k,51,M,13-04-20,0.101,0.136083333,0.609,48,0.127858771,6.532,0.051,0
7arx8bh0,43,M,14-04-20,0.118,0.205625,0.607,48,0.184221378,9.87,0.034,1
4czlgiv3,58,M,15-04-20,0.1085,0.1745625,0.625,48,0.163401334,8.379,0.031,1
qj4dw9b6,29,M,16-04-20,0.071,0.0705,0.117,48,0.025093018,3.384,0.032,0
78a8csac,41,M,17-04-20,0.0685,0.075166667,0.353,48,0.049142577,3.608,0.018,1
t3fjoro5,63,M,18-04-20,0.091,0.126645833,0.61,48,0.12188807,6.079,0.029,1
1a7i1fvm,51,M,19-04-20,0.347,0.332145833,0.734,48,0.212394954,15.943,0.066,1
f5qcdise,54,M,20-04-20,0.1485,0.25525,0.652,48,0.202030701,12.252,0.033,0
32yzkbp5,44,M,21-04-20,0.1455,0.268666667,0.591,48,0.20404811,12.896,0.052,0
pxahhwr9,54,M,22-04-20,0.1225,0.198125,0.639,48,0.159957657,9.51,0.065,1
5y71vs9o,65,M,23-04-20,0.43,0.337625,0.736,48,0.221103194,16.206,0.034,1
3cwapu7k,57,M,24-04-20,0.1075,0.255520833,0.879,48,0.255358154,12.265,0.033,1
qknkp164,63,M,25-04-20,0.095,0.172,0.637,48,0.165787483,8.256,0.031,1
rfihomoo,35,M,26-04-20,0.1395,0.240520833,0.7,48,0.210140378,11.545,0.032,1
dk54w8z9,41,M,27-04-20,0.1135,0.151291667,0.608,48,0.111254731,7.262,0.037,0
2ce3l06n,62,M,28-04-20,0.138,0.249604167,0.697,48,0.204850827,11.981,0.036,1
1sy0vxdz,43,M,29-04-20,0.129,0.230395833,0.635,48,0.183356035,11.059,0.053,0
j47buf8l,58,M,30-04-20,0.0815,0.162791667,0.73,48,0.176257061,7.814,0.032,1
231zjqd8,52,M,01-05-20,0.071,0.0699375,0.116,48,0.024896728,3.357,0.038,1
pk5efx6l,61,M,02-05-20,0.071,0.070479167,0.116,48,0.024168724,3.383,0.038,0
kjkwv3lf,39,M,03-05-20,0.0785,0.128166667,0.679,48,0.143380959,6.152,0.033,1
ealtthqc,45,M,04-05-20,0.119,0.258604167,0.65,48,0.216636841,12.413,0.065,0
retbqm13,52,M,05-05-20,0.1495,0.261625,0.802,48,0.225479123,12.558,0.032,0
h68mo3sg,62,M,06-05-20,0.122,0.2234375,0.666,48,0.190140363,10.725,0.034,0
t4ieyp4t,62,M,07-05-20,0.1445,0.257520833,0.742,48,0.217381515,12.361,0.029,1
kkgtu02a,53,F,08-05-20,0.0745,0.151895833,0.747,48,0.180939068,7.291,0.032,1
rd8scl27,43,M,09-05-20,0.11,0.257041667,0.65,48,0.219261522,12.338,0.061,1
h89lsawc,47,M,10-05-20,0.097,0.100520833,0.258,48,0.041446192,4.825,0.032,1
ocxkf0lm,52,M,11-05-20,0.06,0.062625,0.109,48,0.023805618,3.006,0.03,0
fq1ad5q0,68,M,12-05-20,0.0635,0.061604167,0.11,48,0.024198417,2.957,0.03,0
kffbz17j,39,M,13-05-20,0.0725,0.078,0.198,48,0.038576258,3.744,0.03,0
1bwwp2lt,53,M,14-05-20,0.122,0.2470625,0.708,48,0.214405701,11.859,0.064,1
q8enf1h3,62,M,15-05-20,0.1315,0.256104167,0.74,48,0.212149911,12.293,0.054,0
z6alrae1,51,M,16-05-20,0.173,0.287875,0.675,48,0.202668015,13.818,0.064,0
c9xq38fx,60,M,17-05-20,0.1395,0.278895833,0.765,48,0.232549719,13.387,0.033,1
en4rjbjm,65,M,18-05-20,0.424,0.347,0.754,48,0.234076274,16.656,0.035,1
dnefxuc7,65,M,19-05-20,0.103,0.2159375,0.803,48,0.213866175,10.365,0.032,0
weqbqgs1,60,M,20-05-20,0.107,0.219041667,0.652,48,0.204624821,10.514,0.031,0
qzvtiqrw,60,M,21-05-20,0.0865,0.1126875,0.562,48,0.106250238,5.409,0.029,1
p7twitjm,54,M,22-05-20,0.158,0.249270833,0.593,48,0.187521317,11.965,0.052,0
wtiyt60g,44,M,23-05-20,0.106,0.234020833,0.61,48,0.214112864,11.233,0.032,0
74d2063c,44,M,24-05-20,0.0645,0.062354167,0.106,48,0.023328815,2.993,0.031,0
za8k9niv,51,M,25-05-20,0.081,0.122541667,0.675,48,0.142041492,5.882,0.031,0
pbss58km,59,M,26-05-20,0.1195,0.166916667,0.595,48,0.126426302,8.012,0.066,0
bo5vsz43,71,M,27-05-20,0.104,0.213979167,0.651,48,0.205792654,10.271,0.04,0
hniv07mc,61,M,28-05-20,0.1465,0.28425,0.666,48,0.228065267,13.644,0.032,0
zc13epxf,55,M,29-05-20,0.1105,0.183229167,0.691,48,0.171205766,8.795,0.049,1
9wd4wqb5,64,M,30-05-20,0.2645,0.319604167,0.656,48,0.201681415,15.341,0.034,0
lgvvqkfn,43,M,31-05-20,0.1125,0.140541667,0.525,48,0.103891301,6.746,0.033,1
b9a6k17l,58,M,01-06-20,0.1115,0.212333333,0.636,48,0.204234047,10.192,0.034,0
ua5ufcmg,60,M,02-06-20,0.1025,0.157291667,0.717,48,0.142142116,7.55,0.034,0
e5ri7992,58,M,03-06-20,0.1145,0.240375,0.662,48,0.218299192,11.538,0.033,1
k8ye3jna,49,M,04-06-20,0.134,0.225645833,0.726,48,0.190429692,10.831,0.036,1
9inh2qqy,48,F,05-06-20,0.121,0.2045625,0.652,48,0.183375664,9.819,0.034,1
7disgbrs,50,M,06-06-20,0.153,0.317520833,1.044,48,0.277034984,15.241,0.046,1
m3j5fkfm,43,M,07-06-20,0.1095,0.231604167,0.679,48,0.20943254,11.117,0.034,1
5cw299ot,38,M,08-06-20,0.088,0.206020833,0.681,48,0.203056589,9.889,0.038,0
178w4paz,54,M,09-06-20,0.14,0.2771875,1.033,48,0.244574807,13.305,0.033,0
ayi0igzm,61,M,10-06-20,0.108,0.22025,0.711,48,0.195527818,10.572,0.051,1
b5fhgxud,42,M,11-06-20,0.09,0.156916667,0.63,48,0.163620843,7.532,0.032,0
r14ded7s,53,M,12-06-20,0.1205,0.195104167,0.656,48,0.174428214,9.365,0.032,0
cwtfjzkh,55,M,13-06-20,0.199,0.289604167,0.899,48,0.233314484,13.901,0.041,0
sd8wijn9,61,M,14-06-20,0.102,0.208854167,0.766,48,0.218665682,10.025,0.029,1
hhz8slxl,51,M,15-06-20,0.123,0.204354167,0.678,48,0.181580823,9.809,0.029,0
k8h2zoye,70,M,16-06-20,0.0905,0.175958333,0.704,48,0.20181706,8.446,0.015,1
krxsu15z,61,M,17-06-20,0.086,0.138770833,1.153,48,0.192252299,6.661,0.016,1
n8jbxt2l,38,M,18-06-20,0.085,0.094583333,0.461,48,0.065093005,4.54,0.03,1
gjnux8zr,57,M,19-06-20,0.077,0.1546875,0.935,48,0.203289141,7.425,0.042,1
uejq3iug,38,M,20-06-20,0.1,0.142354167,0.589,48,0.114110713,6.833,0.043,1
f1m58c8p,62,M,21-06-20,0.071,0.116708333,0.755,48,0.161926429,5.602,0.029,0
f1co173w,58,M,22-06-20,0.0775,0.084895833,0.243,48,0.03586929,4.075,0.03,0
vkfp8x7k,52,M,23-06-20,0.0725,0.076729167,0.222,48,0.037623408,3.683,0.034,0
tdsbq49t,61,M,24-06-20,0.081,0.117895833,0.66,48,0.12052637,5.659,0.03,0
eji6dw94,50,M,25-06-20,0.085,0.100666667,0.593,48,0.083872074,4.832,0.032,0
auqy0767,51,M,26-06-20,0.0775,0.114229167,0.614,48,0.127878972,5.483,0.03,1
d5pd7s61,65,M,27-06-20,0.0595,0.096208333,0.64,48,0.103837426,4.618,0.014,0
3yvhsnex,52,M,28-06-20,0.055,0.111604167,0.802,48,0.170285085,5.357,0.015,1
5vil4pp3,47,M,29-06-20,0.079,0.1284375,0.788,48,0.165542295,6.165,0.031,1
2wjn1px0,35,M,30-06-20,0.0765,0.090895833,0.712,48,0.096513529,4.363,0.03,0
qxwjpv40,57,M,01-07-20,0.0635,0.103354167,0.545,48,0.119155805,4.961,0.024,1
nllrr775,62,M,02-07-20,0.134,0.257145833,0.844,48,0.223879146,12.343,0.036,0
6yakztts,59,M,03-07-20,0.08,0.1155625,0.506,48,0.103240662,5.547,0.021,0
vxvuttj2,53,M,04-07-20,0.07,0.092958333,0.632,48,0.093193452,4.462,0.029,0
tqzqgnmk,62,M,05-07-20,0.091,0.202916667,0.924,48,0.22115267,9.74,0.017,1
el4n2scl,54,M,06-07-20,0.0625,0.0809375,0.315,48,0.059822932,3.885,0.03,0
a14tzdbp,56,M,07-07-20,0.0785,0.106,0.601,48,0.110799224,5.088,0.035,1
md7i10n2,56,M,08-07-20,0.072,0.082854167,0.482,48,0.066822403,3.977,0.032,0
fjsfra4v,54,M,09-07-20,0.079,0.122791667,1.274,48,0.195907051,5.894,0.031,1
fs99ixgw,66,M,10-07-20,0.09,0.142208333,0.477,48,0.1122753,6.826,0.039,1
aa31oqf6,63,M,11-07-20,0.083,0.146145833,0.568,48,0.143652505,7.015,0.03,0
z7vb2ta4,44,M,12-07-20,0.07,0.073875,0.208,48,0.033926469,3.546,0.031,0
lwjwbks1,60,M,13-07-20,0.091,0.1375625,0.502,48,0.115354939,6.603,0.031,0
7zwctz62,55,M,14-07-20,0.081,0.114708333,0.567,48,0.112185629,5.506,0.03,0
azuut7y7,66,M,15-07-20,0.0925,0.13375,0.781,48,0.137216633,6.42,0.04,1
hbxthyi3,66,M,16-07-20,0.088,0.127875,0.517,48,0.108897106,6.138,0.029,0
v8c9esfz,65,M,17-07-20,0.101,0.152645833,0.46,48,0.121416198,7.327,0.038,0
0y7cxhg0,60,M,18-07-20,0.0885,0.117104167,0.538,48,0.115005132,5.621,0.009,0
vv0m940t,60,M,19-07-20,0.104,0.1621875,0.671,48,0.141760009,7.785,0.043,0
pepmsy51,60,M,20-07-20,0.0905,0.093458333,0.197,48,0.032926067,4.486,0.021,1
70d4tqj8,56,M,21-07-20,0.077,0.119020833,0.76,48,0.138587477,5.713,0.017,1
lk0yn1k8,59,F,22-07-20,0.077,0.114104167,0.871,48,0.154155936,5.477,0.031,1
g8yzmtkj,62,M,23-07-20,0.08,0.089541667,0.184,48,0.036630971,4.298,0.029,0
nrfu4ze8,63,F,24-07-20,0.091,0.119375,0.738,48,0.125145639,5.73,0.03,0
ht3kl8cc,57,M,25-07-20,0.093,0.116770833,0.494,48,0.097918385,5.605,0.033,0
t8bjnffl,62,M,26-07-20,0.0695,0.077791667,0.234,48,0.038076048,3.734,0.03,0
qo07dt3p,63,M,27-07-20,0.075,0.0915,0.512,48,0.070863969,4.392,0.029,0
g4r94m0h,46,M,28-07-20,0.0785,0.1111875,0.432,48,0.089162213,5.337,0.027,0
3tnvxfgf,63,M,29-07-20,0.0865,0.127916667,0.66,48,0.140746314,6.14,0.031,1
leq5tsua,60,M,30-07-20,0.052,0.0501875,0.156,48,0.029967824,2.409,0.014,0
gwl2yoec,58,M,31-07-20,0.034,0.034166667,0.06,48,0.017285258,1.64,0.014,1
9auhc6zn,64,M,01-08-20,0.039,0.038395833,0.069,48,0.019118599,1.843,0.014,1
bst0guwr,63,M,02-08-20,0.0485,0.037375,0.06,48,0.018202905,1.794,0.014,1
q41elfwt,74,M,03-08-20,0.0395,0.0368125,0.069,48,0.018429459,1.767,0.014,1
q5okl5se,52,M,04-08-20,0.033,0.035166667,0.066,48,0.018090004,1.688,0.014,1
yzzhhrs7,69,M,05-08-20,0.0495,0.070145833,0.343,48,0.086613347,3.367,0.01,0
67e8lrkt,51,M,06-08-20,0.0765,0.0785625,0.228,48,0.050181757,3.771,0.01,1
gz85nzvy,60,M,07-08-20,0.046,0.046270833,0.141,48,0.03489604,2.221,0.01,0
a1qrg60i,56,M,08-08-20,0.0265,0.028958333,0.057,48,0.017969192,1.39,0.009,0
gsljpw02,55,M,09-08-20,0.0245,0.028791667,0.057,48,0.017733198,1.382,0.009,0
ipudo1ap,54,M,10-08-20,0.0205,0.029291667,0.058,48,0.018740056,1.406,0.009,1
korudzhc,77,M,11-08-20,0.028,0.028520833,0.059,48,0.017207111,1.369,0.01,0
du9w4ske,63,M,12-08-20,0.029,0.029770833,0.068,48,0.017438329,1.429,0.01,1
qym3xyrq,55,M,13-08-20,0.02,0.027145833,0.058,48,0.017402604,1.303,0.01,1
pon3h0gb,52,M,14-08-20,0.0195,0.026625,0.055,48,0.017269608,1.278,0.009,1
f6q2467c,64,M,15-08-20,0.0225,0.028020833,0.055,48,0.017389762,1.345,0.009,0
ls3k8bsx,60,M,16-08-20,0.0245,0.027479167,0.054,48,0.0172454,1.319,0.009,1
kdeb9ap5,60,M,17-08-20,0.019,0.027416667,0.058,48,0.018110574,1.316,0.009,1
x5wuosn5,58,M,18-08-20,0.021,0.0270625,0.051,48,0.017098471,1.299,0.01,0
w092ygj6,59,M,19-08-20,0.04,0.073020833,0.351,48,0.089025096,3.505,0.01,1
gdcas5zw,61,M,20-08-20,0.076,0.123208333,0.288,48,0.097375553,5.914,0.01,0
